Condition,originalFile,Trial,CorrectionTrial,StartTime,CenterReward,SpkrIdx,SpkrPos,duration,HoldTime,Atten,Response,RespTime,Correct,ComputerTime,Modality,SessionDate,LeftTemperature,RightTemperature,fNum,ResponseAngle,Spkr_Rad,spkr_hemifield,resp_hemifield,LatCorrect,Error
Right,10_10_2016 level15_700_Robin 16_5 RCool04,118,0,2378.896,0,2,90,700,1181,0.0,2,2380.249,1,736613.698333,Aud,2016-10-10 16:05:00,37.0,8.2,1509,90,1.5707963267948966,R,R,1,0
Right,10_10_2016 level15_700_Robin 16_5 RCool04,119,0,2393.102,0,3,60,700,1061,9.0,3,2394.44,1,736613.698498,Aud,2016-10-10 16:05:00,37.0,8.5,1509,60,1.0471975511965976,R,R,1,0
Right,10_10_2016 level15_700_Robin 16_5 RCool04,120,0,2405.065,0,4,30,700,1001,4.5,4,2406.639,1,736613.698639,Aud,2016-10-10 16:05:00,37.0,8.5,1509,30,0.5235987755982988,R,R,1,0
Right,10_10_2016 level15_700_Robin 16_5 RCool04,121,0,2420.166,0,7,-60,700,1001,9.0,6,2421.96,0,736613.698817,Aud,2016-10-10 16:05:00,37.0,8.5,1509,-30,-1.0471975511965976,L,L,1,30
Right,10_10_2016 level15_700_Robin 16_5 RCool04,126,0,2498.152,0,8,-90,700,1141,0.0,2,2511.127,0,736613.699848,Aud,2016-10-10 16:05:00,,,1509,90,-1.5707963267948966,L,R,0,180
Right,4_10_2016 level15_700_Robin 15_3 RCool30,31,0,984.115,1,2,90,700,1001,0.0,3,992.653,0,736607.639095,Aud,2016-10-04 15:03:00,37.0,11.0,1509,60,1.5707963267948966,R,R,1,30
Right,4_10_2016 level15_700_Robin 15_3 RCool30,33,0,1011.826,0,8,-90,700,1201,9.0,3,1013.874,0,736607.63934,Aud,2016-10-04 15:03:00,37.0,11.0,1509,60,-1.5707963267948966,L,R,0,150
Right,4_10_2016 level15_700_Robin 15_3 RCool30,36,0,1074.485,0,3,60,700,1101,9.0,3,1075.939,1,736607.640059,Aud,2016-10-04 15:03:00,37.0,11.0,1509,60,1.0471975511965976,R,R,1,0
Right,4_10_2016 level15_700_Robin 15_3 RCool30,37,0,1083.345,1,8,-90,700,1041,4.5,2,1092.142,0,736607.640246,Aud,2016-10-04 15:03:00,37.0,11.0,1509,90,-1.5707963267948966,L,R,0,180
Right,4_10_2016 level15_700_Robin 15_3 RCool30,41,0,1119.352,0,4,30,700,1141,4.5,3,1120.66,0,736607.640576,Aud,2016-10-04 15:03:00,,,1509,60,0.5235987755982988,R,R,1,30
Right,4_10_2016 level15_700_Robin 15_3 RCool30,45,0,1158.274,0,2,90,700,1061,9.0,3,1160.172,0,736607.641033,Aud,2016-10-04 15:03:00,,,1509,60,1.5707963267948966,R,R,1,30
Right,4_10_2016 level15_700_Robin 15_3 RCool30,47,0,1179.34,0,6,-30,700,1181,9.0,6,1181.424,1,736607.641279,Aud,2016-10-04 15:03:00,,,1509,-30,-0.5235987755982988,L,L,1,0
Right,4_10_2016 level15_700_Robin 15_3 RCool30,48,0,1189.695,0,6,-30,700,1021,0.0,6,1191.264,1,736607.641393,Aud,2016-10-04 15:03:00,,,1509,-30,-0.5235987755982988,L,L,1,0
Right,4_10_2016 level15_700_Robin 15_3 RCool30,49,0,1200.312,0,7,-60,700,1161,9.0,6,1201.952,0,736607.641517,Aud,2016-10-04 15:03:00,,,1509,-30,-1.0471975511965976,L,L,1,30
Right,4_10_2016 level15_700_Robin 15_3 RCool30,53,0,1230.408,0,4,30,700,1121,0.0,3,1231.39,0,736607.641857,Aud,2016-10-04 15:03:00,,,1509,60,0.5235987755982988,R,R,1,30
Right,4_10_2016 level15_700_Robin 15_3 RCool30,56,0,1255.369,0,7,-60,700,1101,9.0,2,1260.561,0,736607.642195,Aud,2016-10-04 15:03:00,,,1509,90,-1.0471975511965976,L,R,0,150
Right,4_10_2016 level15_700_Robin 15_3 RCool30,58,0,1286.421,0,2,90,700,1121,4.5,2,1288.019,1,736607.642512,Aud,2016-10-04 15:03:00,,,1509,90,1.5707963267948966,R,R,1,0
Right,4_10_2016 level15_700_Robin 15_3 RCool30,59,0,1302.057,0,8,-90,700,1181,4.5,6,1304.263,0,736607.6427,Aud,2016-10-04 15:03:00,,,1509,-30,-1.5707963267948966,L,L,1,60
Right,4_10_2016 level15_700_Robin 15_3 RCool30,61,0,1336.296,0,3,60,700,1001,9.0,2,1338.293,0,736607.643095,Aud,2016-10-04 15:03:00,,,1509,90,1.0471975511965976,R,R,1,30
Right,4_10_2016 level15_700_Robin 15_3 RCool30,64,0,1355.462,0,4,30,700,1081,0.0,3,1356.798,0,736607.643309,Aud,2016-10-04 15:03:00,,,1509,60,0.5235987755982988,R,R,1,30
Right,4_10_2016 level15_700_Robin 15_3 RCool30,67,0,1381.492,0,2,90,700,1041,9.0,2,1387.265,1,736607.643662,Aud,2016-10-04 15:03:00,,,1509,90,1.5707963267948966,R,R,1,0
Right,4_10_2016 level15_700_Robin 15_3 RCool30,68,0,1404.599,1,8,-90,700,1161,4.5,8,1411.516,1,736607.643942,Aud,2016-10-04 15:03:00,,,1509,-90,-1.5707963267948966,L,L,1,0
Right,4_10_2016 level15_700_Robin 15_3 RCool30,69,0,1445.772,0,8,-90,700,1201,9.0,7,1448.278,0,736607.644368,Aud,2016-10-04 15:03:00,,,1509,-60,-1.5707963267948966,L,L,1,30
Right,4_10_2016 level15_700_Robin 15_3 RCool30,71,0,1487.954,0,4,30,700,1021,9.0,2,1491.323,0,736607.644865,Aud,2016-10-04 15:03:00,,,1509,90,0.5235987755982988,R,R,1,60
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,11,0,366.618,0,4,30,700,1081,0.0,3,368.66,0,736607.397035,Aud,2016-10-04 09:25:00,37.0,9.4,1509,60,0.5235987755982988,R,R,1,30
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,13,0,396.4,0,8,-90,700,1181,9.0,8,398.867,1,736607.397384,Aud,2016-10-04 09:25:00,37.0,9.4,1509,-90,-1.5707963267948966,L,L,1,0
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,14,0,420.983,0,3,60,700,1161,0.0,3,422.351,1,736607.397656,Aud,2016-10-04 09:25:00,37.0,9.4,1509,60,1.0471975511965976,R,R,1,0
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,15,0,436.892,0,3,60,700,1021,9.0,4,438.594,0,736607.397844,Aud,2016-10-04 09:25:00,37.0,9.4,1509,30,1.0471975511965976,R,R,1,30
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,18,0,480.136,0,6,-30,700,1041,0.0,4,487.618,0,736607.398412,Aud,2016-10-04 09:25:00,37.0,9.4,1509,30,-0.5235987755982988,L,R,0,60
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,21,0,523.959,0,2,90,700,1181,4.5,3,527.107,0,736607.398868,Aud,2016-10-04 09:25:00,37.0,9.4,1509,60,1.5707963267948966,R,R,1,30
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,22,0,534.906,0,6,-30,700,1201,4.5,6,538.661,1,736607.399002,Aud,2016-10-04 09:25:00,37.0,9.4,1509,-30,-0.5235987755982988,L,L,1,0
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,23,0,556.12,0,2,90,700,1161,0.0,2,558.028,1,736607.399227,Aud,2016-10-04 09:25:00,37.0,9.4,1509,90,1.5707963267948966,R,R,1,0
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,24,0,571.607,0,7,-60,700,1061,4.5,6,573.541,0,736607.399406,Aud,2016-10-04 09:25:00,37.0,9.4,1509,-30,-1.0471975511965976,L,L,1,30
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,26,0,594.894,0,3,60,700,1081,0.0,3,596.789,1,736607.399674,Aud,2016-10-04 09:25:00,37.0,9.4,1509,60,1.0471975511965976,R,R,1,0
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,27,0,612.713,1,4,30,700,1001,0.0,2,622.783,0,736607.399975,Aud,2016-10-04 09:25:00,37.0,9.4,1509,90,0.5235987755982988,R,R,1,60
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,29,0,636.434,0,8,-90,700,1101,4.5,8,638.583,1,736607.400159,Aud,2016-10-04 09:25:00,37.0,9.4,1509,-90,-1.5707963267948966,L,L,1,0
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,30,0,655.026,1,8,-90,700,1201,4.5,4,664.435,0,736607.400458,Aud,2016-10-04 09:25:00,37.0,9.4,1509,30,-1.5707963267948966,L,R,0,120
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,34,0,704.449,0,3,60,700,1001,0.0,3,706.378,1,736607.400943,Aud,2016-10-04 09:25:00,37.0,9.4,1509,60,1.0471975511965976,R,R,1,0
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,35,0,718.72,0,6,-30,700,1101,4.5,4,721.707,0,736607.40112,Aud,2016-10-04 09:25:00,37.0,9.4,1509,30,-0.5235987755982988,L,R,0,60
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,37,0,735.756,0,4,30,700,1141,0.0,4,737.351,1,736607.401302,Aud,2016-10-04 09:25:00,37.0,9.4,1509,30,0.5235987755982988,R,R,1,0
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,38,0,745.765,0,4,30,700,1161,4.5,3,747.318,0,736607.401417,Aud,2016-10-04 09:25:00,37.0,9.4,1509,60,0.5235987755982988,R,R,1,30
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,40,0,759.961,0,6,-30,700,1061,9.0,2,763.19,0,736607.401601,Aud,2016-10-04 09:25:00,37.0,9.4,1509,90,-0.5235987755982988,L,R,0,120
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,43,0,804.277,0,7,-60,700,1021,4.5,8,807.276,0,736607.402111,Aud,2016-10-04 09:25:00,37.0,9.4,1509,-90,-1.0471975511965976,L,L,1,30
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,46,0,833.247,0,3,60,700,1121,0.0,3,834.66,1,736607.402428,Aud,2016-10-04 09:25:00,37.0,9.4,1509,60,1.0471975511965976,R,R,1,0
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,47,0,845.913,0,6,-30,700,1081,0.0,6,847.693,1,736607.402579,Aud,2016-10-04 09:25:00,37.0,9.4,1509,-30,-0.5235987755982988,L,L,1,0
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,48,0,855.696,0,2,90,700,1041,9.0,3,857.562,0,736607.402693,Aud,2016-10-04 09:25:00,37.0,9.4,1509,60,1.5707963267948966,R,R,1,30
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,50,0,883.339,1,3,60,700,1021,4.5,2,889.52,0,736607.403063,Aud,2016-10-04 09:25:00,37.0,9.4,1509,90,1.0471975511965976,R,R,1,30
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,53,0,924.511,0,7,-60,700,1181,9.0,6,926.29,0,736607.403488,Aud,2016-10-04 09:25:00,37.0,9.4,1509,-30,-1.0471975511965976,L,L,1,30
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,57,0,961.217,0,8,-90,700,1001,9.0,7,964.596,0,736607.403931,Aud,2016-10-04 09:25:00,37.0,9.4,1509,-60,-1.5707963267948966,L,L,1,30
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,59,0,990.92,0,8,-90,700,1061,0.0,6,993.499,0,736607.404266,Aud,2016-10-04 09:25:00,37.0,9.4,1509,-30,-1.5707963267948966,L,L,1,60
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,61,0,1004.131,0,4,30,700,1161,4.5,3,1006.51,0,736607.404417,Aud,2016-10-04 09:25:00,37.0,9.4,1509,60,0.5235987755982988,R,R,1,30
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,63,0,1033.787,0,2,90,700,1201,0.0,3,1035.074,0,736607.404748,Aud,2016-10-04 09:25:00,37.0,9.4,1509,60,1.5707963267948966,R,R,1,30
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,65,0,1055.885,0,7,-60,700,1081,4.5,6,1057.599,0,736607.405008,Aud,2016-10-04 09:25:00,37.0,9.4,1509,-30,-1.0471975511965976,L,L,1,30
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,67,0,1070.024,0,8,-90,700,1121,9.0,8,1072.263,1,736607.405178,Aud,2016-10-04 09:25:00,37.0,9.4,1509,-90,-1.5707963267948966,L,L,1,0
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,68,0,1087.83,0,6,-30,700,1041,0.0,4,1089.687,0,736607.40538,Aud,2016-10-04 09:25:00,37.0,9.4,1509,30,-0.5235987755982988,L,R,0,60
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,71,0,1112.568,1,6,-30,700,1141,4.5,2,1118.456,0,736607.405713,Aud,2016-10-04 09:25:00,37.0,9.4,1509,90,-0.5235987755982988,L,R,0,120
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,77,0,1219.501,0,2,90,700,1081,9.0,3,1221.369,0,736607.406904,Aud,2016-10-04 09:25:00,37.0,9.4,1509,60,1.5707963267948966,R,R,1,30
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,79,0,1247.924,0,4,30,700,1161,4.5,2,1250.033,0,736607.407236,Aud,2016-10-04 09:25:00,37.0,9.4,1509,90,0.5235987755982988,R,R,1,60
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,81,0,1276.725,1,4,30,700,1101,4.5,3,1286.238,0,736607.407655,Aud,2016-10-04 09:25:00,37.0,9.4,1509,60,0.5235987755982988,R,R,1,30
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,84,0,1317.615,0,8,-90,700,1041,0.0,8,1319.795,1,736607.408043,Aud,2016-10-04 09:25:00,37.0,9.4,1509,-90,-1.5707963267948966,L,L,1,0
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,85,0,1337.89,0,2,90,700,1021,0.0,2,1339.944,1,736607.408277,Aud,2016-10-04 09:25:00,37.0,9.4,1509,90,1.5707963267948966,R,R,1,0
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,86,0,1353.571,0,3,60,700,1141,9.0,3,1355.352,1,736607.408455,Aud,2016-10-04 09:25:00,37.0,9.4,1509,60,1.0471975511965976,R,R,1,0
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,87,0,1366.214,0,3,60,700,1001,0.0,2,1367.559,0,736607.408596,Aud,2016-10-04 09:25:00,37.0,9.4,1509,90,1.0471975511965976,R,R,1,30
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,90,0,1394.254,0,7,-60,700,1181,9.0,6,1396.021,0,736607.408925,Aud,2016-10-04 09:25:00,37.0,9.4,1509,-30,-1.0471975511965976,L,L,1,30
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,92,0,1416.481,0,6,-30,700,1121,9.0,7,1419.048,0,736607.409192,Aud,2016-10-04 09:25:00,,,1509,-60,-0.5235987755982988,L,L,1,30
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,95,0,1452.494,0,7,-60,700,1081,4.5,2,1459.211,0,736607.409657,Aud,2016-10-04 09:25:00,,,1509,90,-1.0471975511965976,L,R,0,150
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,99,0,1612.958,0,3,60,700,1161,9.0,3,1615.449,1,736607.411465,Aud,2016-10-04 09:25:00,,,1509,60,1.0471975511965976,R,R,1,0
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,100,0,1632.172,0,4,30,700,1141,0.0,4,1633.919,1,736607.411679,Aud,2016-10-04 09:25:00,,,1509,30,0.5235987755982988,R,R,1,0
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,101,0,1643.203,0,4,30,700,1061,9.0,3,1645.456,0,736607.411812,Aud,2016-10-04 09:25:00,,,1509,60,0.5235987755982988,R,R,1,30
Right,7_10_2016 level15_700_Robin 8_44 RCool01,1,0,564.285,1,3,60,700,1061,0.0,4,577.432,0,736610.371225,Aud,2016-10-07 08:44:00,37.0,11.0,1509,30,1.0471975511965976,R,R,1,30
Right,7_10_2016 level15_700_Robin 8_44 RCool01,6,0,626.448,0,8,-90,700,1201,9.0,8,628.425,1,736610.371815,Aud,2016-10-07 08:44:00,37.0,11.0,1509,-90,-1.5707963267948966,L,L,1,0
Right,7_10_2016 level15_700_Robin 8_44 RCool01,7,0,646.626,0,4,30,700,1041,9.0,4,648.061,1,736610.372044,Aud,2016-10-07 08:44:00,37.0,9.8,1509,30,0.5235987755982988,R,R,1,0
Right,7_10_2016 level15_700_Robin 8_44 RCool01,8,0,659.541,0,3,60,700,1161,0.0,3,660.768,1,736610.37219,Aud,2016-10-07 08:44:00,37.0,9.8,1509,60,1.0471975511965976,R,R,1,0
Right,7_10_2016 level15_700_Robin 8_44 RCool01,9,0,668.243,0,8,-90,700,1021,9.0,8,670.468,1,736610.372303,Aud,2016-10-07 08:44:00,37.0,9.8,1509,-90,-1.5707963267948966,L,L,1,0
Right,7_10_2016 level15_700_Robin 8_44 RCool01,10,0,686.877,0,4,30,700,1001,0.0,4,688.447,1,736610.37251,Aud,2016-10-07 08:44:00,37.0,9.8,1509,30,0.5235987755982988,R,R,1,0
Right,7_10_2016 level15_700_Robin 8_44 RCool01,11,0,699.184,0,6,-30,700,1181,9.0,3,701.225,0,736610.372658,Aud,2016-10-07 08:44:00,37.0,9.8,1509,60,-0.5235987755982988,L,R,0,90
Right,7_10_2016 level15_700_Robin 8_44 RCool01,21,0,835.291,0,2,90,700,1141,4.5,7,849.007,0,736610.374368,Aud,2016-10-07 08:44:00,37.0,9.8,1509,-60,1.5707963267948966,R,L,0,150
Right,7_10_2016 level15_700_Robin 8_44 RCool01,24,0,885.803,0,6,-30,700,1081,0.0,4,894.913,0,736610.3749,Aud,2016-10-07 08:44:00,37.0,9.8,1509,30,-0.5235987755982988,L,R,0,60
Right,7_10_2016 level15_700_Robin 8_44 RCool01,28,0,949.301,0,7,-60,700,1021,4.5,3,958.268,0,736610.375634,Aud,2016-10-07 08:44:00,37.0,9.8,1509,60,-1.0471975511965976,L,R,0,120
Right,7_10_2016 level15_700_Robin 8_44 RCool01,30,0,1013.22,0,2,90,700,1061,9.0,3,1014.423,0,736610.376283,Aud,2016-10-07 08:44:00,37.0,9.9,1509,60,1.5707963267948966,R,R,1,30
Right,7_10_2016 level15_700_Robin 8_44 RCool01,32,0,1038.071,0,6,-30,700,1201,0.0,4,1040.167,0,736610.376581,Aud,2016-10-07 08:44:00,37.0,9.9,1509,30,-0.5235987755982988,L,R,0,60
Right,7_10_2016 level15_700_Robin 8_44 RCool01,34,0,1228.055,0,4,30,700,1041,0.0,6,1229.742,0,736610.378776,Aud,2016-10-07 08:44:00,37.0,9.9,1509,-30,0.5235987755982988,R,L,0,60
Right,7_10_2016 level15_700_Robin 8_44 RCool01,37,0,1281.54,0,4,30,700,1181,4.5,6,1286.637,0,736610.379434,Aud,2016-10-07 08:44:00,37.0,9.9,1509,-30,0.5235987755982988,R,L,0,60
Right,7_10_2016 level15_700_Robin 8_44 RCool01,39,0,1335.577,0,3,60,700,1121,9.0,2,1344.984,0,736610.380109,Aud,2016-10-07 08:44:00,37.0,9.9,1509,90,1.0471975511965976,R,R,1,30
Right,7_10_2016 level15_700_Robin 8_44 RCool01,41,0,1373.138,0,7,-60,700,1161,0.0,3,1374.881,0,736610.380455,Aud,2016-10-07 08:44:00,37.0,9.9,1509,60,-1.0471975511965976,L,R,0,120
Right,7_10_2016 level15_700_Robin 8_44 RCool01,46,0,1442.646,0,7,-60,700,1001,4.5,8,1445.385,0,736610.381271,Aud,2016-10-07 08:44:00,37.0,9.9,1509,-90,-1.0471975511965976,L,L,1,30
Right,7_10_2016 level15_700_Robin 8_44 RCool01,48,0,1467.252,0,2,90,700,1041,0.0,2,1468.578,1,736610.38154,Aud,2016-10-07 08:44:00,37.0,10.0,1509,90,1.5707963267948966,R,R,1,0
Right,7_10_2016 level15_700_Robin 8_44 RCool01,49,0,1480.639,0,6,-30,700,1141,4.5,4,1481.854,0,736610.381693,Aud,2016-10-07 08:44:00,37.0,10.0,1509,30,-0.5235987755982988,L,R,0,60
Right,7_10_2016 level15_700_Robin 8_44 RCool01,53,0,1527.497,0,8,-90,700,1061,4.5,4,1537.623,0,736610.382339,Aud,2016-10-07 08:44:00,37.0,10.0,1509,30,-1.5707963267948966,L,R,0,120
Control,2_9_2016 level15_700_Robin 14_38 log,1,0,6.187,0,4,30,700,1041,0.0,3,7.474,0,736575.610314,Aud,2016-09-02 14:38:00,,,1509,60,0.5235987755982988,R,R,1,30
Control,2_9_2016 level15_700_Robin 14_38 log,4,0,53.115,1,8,-90,700,1201,4.5,7,56.916,0,736575.610886,Aud,2016-09-02 14:38:00,,,1509,-60,-1.5707963267948966,L,L,1,30
Control,2_9_2016 level15_700_Robin 14_38 log,8,0,109.064,0,8,-90,700,1141,9.0,6,110.578,0,736575.611508,Aud,2016-09-02 14:38:00,,,1509,-30,-1.5707963267948966,L,L,1,60
Control,2_9_2016 level15_700_Robin 14_38 log,12,0,172.758,0,3,60,700,1121,4.5,3,174.139,1,736575.612244,Aud,2016-09-02 14:38:00,,,1509,60,1.0471975511965976,R,R,1,0
Control,2_9_2016 level15_700_Robin 14_38 log,13,0,185.498,0,2,90,700,1181,4.5,3,187.218,0,736575.612395,Aud,2016-09-02 14:38:00,,,1509,60,1.5707963267948966,R,R,1,30
Control,2_9_2016 level15_700_Robin 14_38 log,16,0,218.877,0,6,-30,700,1061,0.0,6,220.56,1,736575.612781,Aud,2016-09-02 14:38:00,,,1509,-30,-0.5235987755982988,L,L,1,0
Control,2_9_2016 level15_700_Robin 14_38 log,17,0,229.107,0,4,30,700,1101,4.5,6,230.779,0,736575.612898,Aud,2016-09-02 14:38:00,,,1509,-30,0.5235987755982988,R,L,0,60
Control,2_9_2016 level15_700_Robin 14_38 log,19,0,260.296,0,3,60,700,1081,9.0,3,261.479,1,736575.613254,Aud,2016-09-02 14:38:00,,,1509,60,1.0471975511965976,R,R,1,0
Control,2_9_2016 level15_700_Robin 14_38 log,20,0,270.438,0,7,-60,700,1001,0.0,6,271.799,0,736575.613374,Aud,2016-09-02 14:38:00,,,1509,-30,-1.0471975511965976,L,L,1,30
Control,2_9_2016 level15_700_Robin 14_38 log,22,0,290.14,0,2,90,700,1161,9.0,3,291.96,0,736575.613607,Aud,2016-09-02 14:38:00,,,1509,60,1.5707963267948966,R,R,1,30
Control,2_9_2016 level15_700_Robin 14_38 log,25,0,321.344,0,6,-30,700,1021,9.0,6,322.678,1,736575.613963,Aud,2016-09-02 14:38:00,,,1509,-30,-0.5235987755982988,L,L,1,0
Control,2_9_2016 level15_700_Robin 14_38 log,26,0,331.045,0,7,-60,700,1161,0.0,6,332.545,0,736575.614077,Aud,2016-09-02 14:38:00,,,1509,-30,-1.0471975511965976,L,L,1,30
Control,2_9_2016 level15_700_Robin 14_38 log,28,0,370.877,0,6,-30,700,1001,0.0,6,372.571,1,736575.61454,Aud,2016-09-02 14:38:00,,,1509,-30,-0.5235987755982988,L,L,1,0
Control,2_9_2016 level15_700_Robin 14_38 log,29,0,381.092,0,2,90,700,1141,4.5,2,382.482,1,736575.614654,Aud,2016-09-02 14:38:00,,,1509,90,1.5707963267948966,R,R,1,0
Control,2_9_2016 level15_700_Robin 14_38 log,30,0,396.95,0,6,-30,700,1061,9.0,6,398.356,1,736575.614839,Aud,2016-09-02 14:38:00,,,1509,-30,-0.5235987755982988,L,L,1,0
Control,2_9_2016 level15_700_Robin 14_38 log,31,0,406.755,1,7,-60,700,1041,4.5,6,410.957,0,736575.614984,Aud,2016-09-02 14:38:00,,,1509,-30,-1.0471975511965976,L,L,1,30
Control,2_9_2016 level15_700_Robin 14_38 log,35,0,459.554,0,3,60,700,1201,9.0,3,461.015,1,736575.615563,Aud,2016-09-02 14:38:00,,,1509,60,1.0471975511965976,R,R,1,0
Control,2_9_2016 level15_700_Robin 14_38 log,36,0,471.399,0,4,30,700,1121,4.5,2,474.143,0,736575.615716,Aud,2016-09-02 14:38:00,,,1509,90,0.5235987755982988,R,R,1,60
Control,2_9_2016 level15_700_Robin 14_38 log,40,0,534.095,0,3,60,700,1101,0.0,3,535.139,1,736575.616422,Aud,2016-09-02 14:38:00,,,1509,60,1.0471975511965976,R,R,1,0
Control,2_9_2016 level15_700_Robin 14_38 log,41,0,545.631,0,4,30,700,1081,4.5,4,547.333,1,736575.616562,Aud,2016-09-02 14:38:00,,,1509,30,0.5235987755982988,R,R,1,0
Control,2_9_2016 level15_700_Robin 14_38 log,42,0,559.607,0,8,-90,700,1041,0.0,7,560.953,0,736575.61672,Aud,2016-09-02 14:38:00,,,1509,-60,-1.5707963267948966,L,L,1,30
Control,2_9_2016 level15_700_Robin 14_38 log,44,0,583.576,0,8,-90,700,1021,4.5,7,584.996,0,736575.616999,Aud,2016-09-02 14:38:00,,,1509,-60,-1.5707963267948966,L,L,1,30
Control,2_9_2016 level15_700_Robin 14_38 log,49,0,637.531,0,2,90,700,1061,0.0,2,639.326,1,736575.617628,Aud,2016-09-02 14:38:00,,,1509,90,1.5707963267948966,R,R,1,0
Control,2_9_2016 level15_700_Robin 14_38 log,50,0,652.481,0,7,-60,700,1181,9.0,6,654.464,0,736575.617802,Aud,2016-09-02 14:38:00,,,1509,-30,-1.0471975511965976,L,L,1,30
Control,2_9_2016 level15_700_Robin 14_38 log,53,0,692.173,0,8,-90,700,1001,0.0,8,693.321,1,736575.618253,Aud,2016-09-02 14:38:00,,,1509,-90,-1.5707963267948966,L,L,1,0
Control,2_9_2016 level15_700_Robin 14_38 log,54,0,720.007,0,2,90,700,1201,9.0,3,721.583,0,736575.61858,Aud,2016-09-02 14:38:00,,,1509,60,1.5707963267948966,R,R,1,30
Control,2_9_2016 level15_700_Robin 14_38 log,57,0,747.18,0,3,60,700,1121,9.0,3,748.536,1,736575.618892,Aud,2016-09-02 14:38:00,,,1509,60,1.0471975511965976,R,R,1,0
Control,2_9_2016 level15_700_Robin 14_38 log,58,0,757.576,0,4,30,700,1101,0.0,6,759.903,0,736575.619024,Aud,2016-09-02 14:38:00,,,1509,-30,0.5235987755982988,R,L,0,60
Control,2_9_2016 level15_700_Robin 14_38 log,62,0,819.877,0,6,-30,700,1161,0.0,6,821.36,1,736575.619735,Aud,2016-09-02 14:38:00,,,1509,-30,-0.5235987755982988,L,L,1,0
Control,2_9_2016 level15_700_Robin 14_38 log,63,0,830.28,0,2,90,700,1141,4.5,2,831.643,1,736575.619854,Aud,2016-09-02 14:38:00,,,1509,90,1.5707963267948966,R,R,1,0
Control,2_9_2016 level15_700_Robin 14_38 log,64,0,839.901,0,4,30,700,1161,0.0,3,841.482,0,736575.619967,Aud,2016-09-02 14:38:00,,,1509,60,0.5235987755982988,R,R,1,30
Control,2_9_2016 level15_700_Robin 14_38 log,67,0,865.988,0,7,-60,700,1081,9.0,6,867.284,0,736575.620266,Aud,2016-09-02 14:38:00,,,1509,-30,-1.0471975511965976,L,L,1,30
Control,7_9_2016 level15_700_Robin 9_31 log,1,0,79.218,0,8,-90,700,1161,0.0,3,87.024,0,736580.397729,Aud,2016-09-07 09:31:00,,,1509,60,-1.5707963267948966,L,R,0,150
Control,7_9_2016 level15_700_Robin 9_31 log,6,0,202.367,0,6,-30,700,1141,9.0,3,204.048,0,736580.399084,Aud,2016-09-07 09:31:00,,,1509,60,-0.5235987755982988,L,R,0,90
Control,7_9_2016 level15_700_Robin 9_31 log,9,0,254.995,0,3,60,700,1121,0.0,3,256.346,1,736580.399689,Aud,2016-09-07 09:31:00,,,1509,60,1.0471975511965976,R,R,1,0
